type,deposit,material,color,size,size_label,complexity,price
Меморіальний комплекс,Софіївський,granite,grey,1000x600x80,Збільшений,"Елітна, скульптура й позолота",193000
Меморіальний комплекс,Софіївський,granite,grey,1200x600x80,Преміум,"Проста форма, гравіювання напису",93500
Меморіальний комплекс,Софіївський,granite,grey,1200x600x80,Преміум,"Базова, портрет і напис",113500
Меморіальний комплекс,Софіївський,granite,grey,1200x600x80,Преміум,"Стандартна, портрет і орнамент",133000
Меморіальний комплекс,Софіївський,granite,grey,1200x600x80,Преміум,"Складна, різьблення й декор",160000
Меморіальний комплекс,Софіївський,granite,grey,1200x600x80,Преміум,"Елітна, скульптура й позолота",200000
Меморіальний комплекс,Межиріченський,granite,red,800x450x80,Економ,"Проста форма, гравіювання напису",84000
Меморіальний комплекс,Межиріченський,granite,red,800x450x80,Економ,"Базова, портрет і напис",102000
Меморіальний комплекс,Межиріченський,granite,red,800x450x80,Економ,"Стандартна, портрет і орнамент",120000
Меморіальний комплекс,Межиріченський,granite,red,800x450x80,Економ,"Складна, різьблення й декор",144000
Меморіальний комплекс,Межиріченський,granite,red,800x450x80,Економ,"Елітна, скульптура й позолота",180000
Меморіальний комплекс,Межиріченський,granite,red,1000x500x80,Стандарт,"Проста форма, гравіювання напису",88000
Меморіальний комплекс,Межиріченський,granite,red,1000x500x80,Стандарт,"Базова, портрет і напис",106500
Меморіальний комплекс,Межиріченський,granite,red,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",125500
Меморіальний комплекс,Межиріченський,granite,red,1000x500x80,Стандарт,"Складна, різьблення й декор",150500
Меморіальний комплекс,Межиріченський,granite,red,1000x500x80,Стандарт,"Елітна, скульптура й позолота",188000
Меморіальний комплекс,Межиріченський,granite,red,1000x600x80,Збільшений,"Проста форма, гравіювання напису",90500
Меморіальний комплекс,Межиріченський,granite,red,1000x600x80,Збільшений,"Базова, портрет і напис",110000
Меморіальний комплекс,Межиріченський,granite,red,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",129000
Меморіальний комплекс,Межиріченський,granite,red,1000x600x80,Збільшений,"Складна, різьблення й декор",155000
Меморіальний комплекс,Межиріченський,granite,red,1000x600x80,Збільшений,"Елітна, скульптура й позолота",194000
Меморіальний комплекс,Межиріченський,granite,red,1200x600x80,Преміум,"Проста форма, гравіювання напису",93500
Меморіальний комплекс,Межиріченський,granite,red,1200x600x80,Преміум,"Базова, портрет і напис",113500
Меморіальний комплекс,Межиріченський,granite,red,1200x600x80,Преміум,"Стандартна, портрет і орнамент",134000
Меморіальний комплекс,Межиріченський,granite,red,1200x600x80,Преміум,"Складна, різьблення й декор",160500
Меморіальний комплекс,Межиріченський,granite,red,1200x600x80,Преміум,"Елітна, скульптура й позолота",200500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,800x450x80,Економ,"Проста форма, гравіювання напису",84000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,800x450x80,Економ,"Базова, портрет і напис",102000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,800x450x80,Економ,"Стандартна, портрет і орнамент",120000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,800x450x80,Економ,"Складна, різьблення й декор",144000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,800x450x80,Економ,"Елітна, скульптура й позолота",180000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x500x80,Стандарт,"Проста форма, гравіювання напису",88000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x500x80,Стандарт,"Базова, портрет і напис",106500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",125500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x500x80,Стандарт,"Складна, різьблення й декор",150500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x500x80,Стандарт,"Елітна, скульптура й позолота",188500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x600x80,Збільшений,"Проста форма, гравіювання напису",90500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x600x80,Збільшений,"Базова, портрет і напис",110000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",129500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x600x80,Збільшений,"Складна, різьблення й декор",155500
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1000x600x80,Збільшений,"Елітна, скульптура й позолота",194000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1200x600x80,Преміум,"Проста форма, гравіювання напису",94000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1200x600x80,Преміум,"Базова, портрет і напис",114000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1200x600x80,Преміум,"Стандартна, портрет і орнамент",134000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1200x600x80,Преміум,"Складна, різьблення й декор",161000
Меморіальний комплекс,Лабрадорит (Горбулівський),labradorite,black,1200x600x80,Преміум,"Елітна, скульптура й позолота",201000
Меморіальний комплекс,Габро (Букинське),gabbro,black,800x450x80,Економ,"Проста форма, гравіювання напису",84000
Меморіальний комплекс,Габро (Букинське),gabbro,black,800x450x80,Економ,"Базова, портрет і напис",102000
Меморіальний комплекс,Габро (Букинське),gabbro,black,800x450x80,Економ,"Стандартна, портрет і орнамент",120500
Меморіальний комплекс,Габро (Букинське),gabbro,black,800x450x80,Економ,"Складна, різьблення й декор",144500
Меморіальний комплекс,Габро (Букинське),gabbro,black,800x450x80,Економ,"Елітна, скульптура й позолота",180500
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x500x80,Стандарт,"Проста форма, гравіювання напису",88000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x500x80,Стандарт,"Базова, портрет і напис",107000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",126000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x500x80,Стандарт,"Складна, різьблення й декор",151000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x500x80,Стандарт,"Елітна, скульптура й позолота",188500
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x600x80,Збільшений,"Проста форма, гравіювання напису",91000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x600x80,Збільшений,"Базова, портрет і напис",110000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",129500
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x600x80,Збільшений,"Складна, різьблення й декор",155500
Меморіальний комплекс,Габро (Букинське),gabbro,black,1000x600x80,Збільшений,"Елітна, скульптура й позолота",194500
Меморіальний комплекс,Габро (Букинське),gabbro,black,1200x600x80,Преміум,"Проста форма, гравіювання напису",94000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1200x600x80,Преміум,"Базова, портрет і напис",114000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1200x600x80,Преміум,"Стандартна, портрет і орнамент",134500
Меморіальний комплекс,Габро (Букинське),gabbro,black,1200x600x80,Преміум,"Складна, різьблення й декор",161000
Меморіальний комплекс,Габро (Букинське),gabbro,black,1200x600x80,Преміум,"Елітна, скульптура й позолота",201500
Меморіальний комплекс,Дідковицький,granite,green,800x450x80,Економ,"Проста форма, гравіювання напису",84500
Меморіальний комплекс,Дідковицький,granite,green,800x450x80,Економ,"Базова, портрет і напис",102500
Меморіальний комплекс,Дідковицький,granite,green,800x450x80,Економ,"Стандартна, портрет і орнамент",121000
Меморіальний комплекс,Дідковицький,granite,green,800x450x80,Економ,"Складна, різьблення й декор",145000
Меморіальний комплекс,Дідковицький,granite,green,800x450x80,Економ,"Елітна, скульптура й позолота",181000
Меморіальний комплекс,Дідковицький,granite,green,1000x500x80,Стандарт,"Проста форма, гравіювання напису",88500
Меморіальний комплекс,Дідковицький,granite,green,1000x500x80,Стандарт,"Базова, портрет і напис",107500
Меморіальний комплекс,Дідковицький,granite,green,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",126500
Меморіальний комплекс,Дідковицький,granite,green,1000x500x80,Стандарт,"Складна, різьблення й декор",152000
Меморіальний комплекс,Дідковицький,granite,green,1000x500x80,Стандарт,"Елітна, скульптура й позолота",190000
Меморіальний комплекс,Дідковицький,granite,green,1000x600x80,Збільшений,"Проста форма, гравіювання напису",91500
Меморіальний комплекс,Дідковицький,granite,green,1000x600x80,Збільшений,"Базова, портрет і напис",111000
Меморіальний комплекс,Дідковицький,granite,green,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",130500
Меморіальний комплекс,Дідковицький,granite,green,1000x600x80,Збільшений,"Складна, різьблення й декор",156500
Меморіальний комплекс,Дідковицький,granite,green,1000x600x80,Збільшений,"Елітна, скульптура й позолота",196000
Меморіальний комплекс,Дідковицький,granite,green,1200x600x80,Преміум,"Проста форма, гравіювання напису",95000
Меморіальний комплекс,Дідковицький,granite,green,1200x600x80,Преміум,"Базова, портрет і напис",115000
Меморіальний комплекс,Дідковицький,granite,green,1200x600x80,Преміум,"Стандартна, портрет і орнамент",135500
Меморіальний комплекс,Дідковицький,granite,green,1200x600x80,Преміум,"Складна, різьблення й декор",162500
Меморіальний комплекс,Дідковицький,granite,green,1200x600x80,Преміум,"Елітна, скульптура й позолота",203000
Меморіальний комплекс,Токівський,granite,brown,800x450x80,Економ,"Проста форма, гравіювання напису",85000
Меморіальний комплекс,Токівський,granite,brown,800x450x80,Економ,"Базова, портрет і напис",103500
Меморіальний комплекс,Токівський,granite,brown,800x450x80,Економ,"Стандартна, портрет і орнамент",122000
Меморіальний комплекс,Токівський,granite,brown,800x450x80,Економ,"Складна, різьблення й декор",146000
Меморіальний комплекс,Токівський,granite,brown,800x450x80,Економ,"Елітна, скульптура й позолота",182500
Меморіальний комплекс,Токівський,granite,brown,1000x500x80,Стандарт,"Проста форма, гравіювання напису",89500
Меморіальний комплекс,Токівський,granite,brown,1000x500x80,Стандарт,"Базова, портрет і напис",108500
Меморіальний комплекс,Токівський,granite,brown,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",128000
Меморіальний комплекс,Токівський,granite,brown,1000x500x80,Стандарт,"Складна, різьблення й декор",153500
Меморіальний комплекс,Токівський,granite,brown,1000x500x80,Стандарт,"Елітна, скульптура й позолота",191500
Меморіальний комплекс,Токівський,granite,brown,1000x600x80,Збільшений,"Проста форма, гравіювання напису",92500
Меморіальний комплекс,Токівський,granite,brown,1000x600x80,Збільшений,"Базова, портрет і напис",112500
Меморіальний комплекс,Токівський,granite,brown,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",132000
Меморіальний комплекс,Токівський,granite,brown,1000x600x80,Збільшений,"Складна, різьблення й декор",158500
Меморіальний комплекс,Токівський,granite,brown,1000x600x80,Збільшений,"Елітна, скульптура й позолота",198000
Меморіальний комплекс,Токівський,granite,brown,1200x600x80,Преміум,"Проста форма, гравіювання напису",96000
Меморіальний комплекс,Токівський,granite,brown,1200x600x80,Преміум,"Базова, портрет і напис",116500
Меморіальний комплекс,Токівський,granite,brown,1200x600x80,Преміум,"Стандартна, портрет і орнамент",137500
Меморіальний комплекс,Токівський,granite,brown,1200x600x80,Преміум,"Складна, різьблення й декор",165000
Меморіальний комплекс,Токівський,granite,brown,1200x600x80,Преміум,"Елітна, скульптура й позолота",206000
Меморіальний комплекс,Берестовецький,granite,black,800x450x80,Економ,"Проста форма, гравіювання напису",85500
Меморіальний комплекс,Берестовецький,granite,black,800x450x80,Економ,"Базова, портрет і напис",104000
Меморіальний комплекс,Берестовецький,granite,black,800x450x80,Економ,"Стандартна, портрет і орнамент",122000
Меморіальний комплекс,Берестовецький,granite,black,800x450x80,Економ,"Складна, різьблення й декор",146500
Меморіальний комплекс,Берестовецький,granite,black,800x450x80,Економ,"Елітна, скульптура й позолота",183500
Меморіальний комплекс,Берестовецький,granite,black,1000x500x80,Стандарт,"Проста форма, гравіювання напису",90000
Меморіальний комплекс,Берестовецький,granite,black,1000x500x80,Стандарт,"Базова, портрет і напис",109000
Меморіальний комплекс,Берестовецький,granite,black,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",128500
Меморіальний комплекс,Берестовецький,granite,black,1000x500x80,Стандарт,"Складна, різьблення й декор",154000
Меморіальний комплекс,Берестовецький,granite,black,1000x500x80,Стандарт,"Елітна, скульптура й позолота",192500
Меморіальний комплекс,Берестовецький,granite,black,1000x600x80,Збільшений,"Проста форма, гравіювання напису",93000
Меморіальний комплекс,Берестовецький,granite,black,1000x600x80,Збільшений,"Базова, портрет і напис",113000
Меморіальний комплекс,Берестовецький,granite,black,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",133000
Меморіальний комплекс,Берестовецький,granite,black,1000x600x80,Збільшений,"Складна, різьблення й декор",159500
Меморіальний комплекс,Берестовецький,granite,black,1000x600x80,Збільшений,"Елітна, скульптура й позолота",199000
Меморіальний комплекс,Берестовецький,granite,black,1200x600x80,Преміум,"Проста форма, гравіювання напису",96500
Меморіальний комплекс,Берестовецький,granite,black,1200x600x80,Преміум,"Базова, портрет і напис",117500
Меморіальний комплекс,Берестовецький,granite,black,1200x600x80,Преміум,"Стандартна, портрет і орнамент",138000
Меморіальний комплекс,Берестовецький,granite,black,1200x600x80,Преміум,"Складна, різьблення й декор",165500
Меморіальний комплекс,Берестовецький,granite,black,1200x600x80,Преміум,"Елітна, скульптура й позолота",207000
Меморіальний комплекс,Маславський,granite,green,800x450x80,Економ,"Проста форма, гравіювання напису",86500
Меморіальний комплекс,Маславський,granite,green,800x450x80,Економ,"Базова, портрет і напис",105000
Меморіальний комплекс,Маславський,granite,green,800x450x80,Економ,"Стандартна, портрет і орнамент",123500
Меморіальний комплекс,Маславський,granite,green,800x450x80,Економ,"Складна, різьблення й декор",148000
Меморіальний комплекс,Маславський,granite,green,800x450x80,Економ,"Елітна, скульптура й позолота",185500
Меморіальний комплекс,Маславський,granite,green,1000x500x80,Стандарт,"Проста форма, гравіювання напису",91000
Меморіальний комплекс,Маславський,granite,green,1000x500x80,Стандарт,"Базова, портрет і напис",110500
Меморіальний комплекс,Маславський,granite,green,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",130000
Меморіальний комплекс,Маславський,granite,green,1000x500x80,Стандарт,"Складна, різьблення й декор",156500
Меморіальний комплекс,Маславський,granite,green,1000x500x80,Стандарт,"Елітна, скульптура й позолота",195500
Меморіальний комплекс,Маславський,granite,green,1000x600x80,Збільшений,"Проста форма, гравіювання напису",94500
Меморіальний комплекс,Маславський,granite,green,1000x600x80,Збільшений,"Базова, портрет і напис",115000
Меморіальний комплекс,Маславський,granite,green,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",135000
Меморіальний комплекс,Маславський,granite,green,1000x600x80,Збільшений,"Складна, різьблення й декор",162000
Меморіальний комплекс,Маславський,granite,green,1000x600x80,Збільшений,"Елітна, скульптура й позолота",202500
Меморіальний комплекс,Маславський,granite,green,1200x600x80,Преміум,"Проста форма, гравіювання напису",98500
Меморіальний комплекс,Маславський,granite,green,1200x600x80,Преміум,"Базова, портрет і напис",119500
Меморіальний комплекс,Маславський,granite,green,1200x600x80,Преміум,"Стандартна, портрет і орнамент",141000
Меморіальний комплекс,Маславський,granite,green,1200x600x80,Преміум,"Складна, різьблення й декор",169000
Меморіальний комплекс,Маславський,granite,green,1200x600x80,Преміум,"Елітна, скульптура й позолота",211000
Меморіальний комплекс,Лезниківський,granite,red,800x450x80,Економ,"Проста форма, гравіювання напису",85000
Меморіальний комплекс,Лезниківський,granite,red,800x450x80,Економ,"Базова, портрет і напис",103000
Меморіальний комплекс,Лезниківський,granite,red,800x450x80,Економ,"Стандартна, портрет і орнамент",121000
Меморіальний комплекс,Лезниківський,granite,red,800x450x80,Економ,"Складна, різьблення й декор",145500
Меморіальний комплекс,Лезниківський,granite,red,800x450x80,Економ,"Елітна, скульптура й позолота",181500
Меморіальний комплекс,Лезниківський,granite,red,1000x500x80,Стандарт,"Проста форма, гравіювання напису",89000
Меморіальний комплекс,Лезниківський,granite,red,1000x500x80,Стандарт,"Базова, портрет і напис",108000
Меморіальний комплекс,Лезниківський,granite,red,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",127000
Меморіальний комплекс,Лезниківський,granite,red,1000x500x80,Стандарт,"Складна, різьблення й декор",152000
Меморіальний комплекс,Лезниківський,granite,red,1000x500x80,Стандарт,"Елітна, скульптура й позолота",190500
Меморіальний комплекс,Лезниківський,granite,red,1000x600x80,Збільшений,"Проста форма, гравіювання напису",91500
Меморіальний комплекс,Лезниківський,granite,red,1000x600x80,Збільшений,"Базова, портрет і напис",111500
Меморіальний комплекс,Лезниківський,granite,red,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",131000
Меморіальний комплекс,Лезниківський,granite,red,1000x600x80,Збільшений,"Складна, різьблення й декор",157000
Меморіальний комплекс,Лезниківський,granite,red,1000x600x80,Збільшений,"Елітна, скульптура й позолота",196500
Меморіальний комплекс,Лезниківський,granite,red,1200x600x80,Преміум,"Проста форма, гравіювання напису",95000
Меморіальний комплекс,Лезниківський,granite,red,1200x600x80,Преміум,"Базова, портрет і напис",115500
Меморіальний комплекс,Лезниківський,granite,red,1200x600x80,Преміум,"Стандартна, портрет і орнамент",136000
Меморіальний комплекс,Лезниківський,granite,red,1200x600x80,Преміум,"Складна, різьблення й декор",163000
Меморіальний комплекс,Лезниківський,granite,red,1200x600x80,Преміум,"Елітна, скульптура й позолота",204000
Меморіальний комплекс,Мармур білий,marble,white,800x450x80,Економ,"Проста форма, гравіювання напису",87000
Меморіальний комплекс,Мармур білий,marble,white,800x450x80,Економ,"Базова, портрет і напис",106000
Меморіальний комплекс,Мармур білий,marble,white,800x450x80,Економ,"Стандартна, портрет і орнамент",124500
Меморіальний комплекс,Мармур білий,marble,white,800x450x80,Економ,"Складна, різьблення й декор",149500
Меморіальний комплекс,Мармур білий,marble,white,800x450x80,Економ,"Елітна, скульптура й позолота",186500
Меморіальний комплекс,Мармур білий,marble,white,1000x500x80,Стандарт,"Проста форма, гравіювання напису",92000
Меморіальний комплекс,Мармур білий,marble,white,1000x500x80,Стандарт,"Базова, портрет і напис",112000
Меморіальний комплекс,Мармур білий,marble,white,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",131500
Меморіальний комплекс,Мармур білий,marble,white,1000x500x80,Стандарт,"Складна, різьблення й декор",158000
Меморіальний комплекс,Мармур білий,marble,white,1000x500x80,Стандарт,"Елітна, скульптура й позолота",197500
Меморіальний комплекс,Мармур білий,marble,white,1000x600x80,Збільшений,"Проста форма, гравіювання напису",95500
Меморіальний комплекс,Мармур білий,marble,white,1000x600x80,Збільшений,"Базова, портрет і напис",116000
Меморіальний комплекс,Мармур білий,marble,white,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",136500
Меморіальний комплекс,Мармур білий,marble,white,1000x600x80,Збільшений,"Складна, різьблення й декор",164000
Меморіальний комплекс,Мармур білий,marble,white,1000x600x80,Збільшений,"Елітна, скульптура й позолота",205000
Меморіальний комплекс,Мармур білий,marble,white,1200x600x80,Преміум,"Проста форма, гравіювання напису",100000
Меморіальний комплекс,Мармур білий,marble,white,1200x600x80,Преміум,"Базова, портрет і напис",121500
Меморіальний комплекс,Мармур білий,marble,white,1200x600x80,Преміум,"Стандартна, портрет і орнамент",142500
Меморіальний комплекс,Мармур білий,marble,white,1200x600x80,Преміум,"Складна, різьблення й декор",171000
Меморіальний комплекс,Мармур білий,marble,white,1200x600x80,Преміум,"Елітна, скульптура й позолота",214000
Військовий пам'ятник,Покостівський,granite,grey,800x450x80,Економ,"Проста форма, гравіювання напису",127000
Військовий пам'ятник,Покостівський,granite,grey,800x450x80,Економ,"Базова, портрет і напис",154500
Військовий пам'ятник,Покостівський,granite,grey,800x450x80,Економ,"Стандартна, портрет і орнамент",181500
Військовий пам'ятник,Покостівський,granite,grey,800x450x80,Економ,"Складна, різьблення й декор",218000
Військовий пам'ятник,Покостівський,granite,grey,800x450x80,Економ,"Елітна, скульптура й позолота",272500
Військовий пам'ятник,Покостівський,granite,grey,1000x500x80,Стандарт,"Проста форма, гравіювання напису",131000
Військовий пам'ятник,Покостівський,granite,grey,1000x500x80,Стандарт,"Базова, портрет і напис",159500
Військовий пам'ятник,Покостівський,granite,grey,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",187500
Військовий пам'ятник,Покостівський,granite,grey,1000x500x80,Стандарт,"Складна, різьблення й декор",225000
Військовий пам'ятник,Покостівський,granite,grey,1000x500x80,Стандарт,"Елітна, скульптура й позолота",281000
Військовий пам'ятник,Покостівський,granite,grey,1000x600x80,Збільшений,"Проста форма, гравіювання напису",134000
Військовий пам'ятник,Покостівський,granite,grey,1000x600x80,Збільшений,"Базова, портрет і напис",163000
Військовий пам'ятник,Покостівський,granite,grey,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",191500
Військовий пам'ятник,Покостівський,granite,grey,1000x600x80,Збільшений,"Складна, різьблення й декор",230000
Військовий пам'ятник,Покостівський,granite,grey,1000x600x80,Збільшений,"Елітна, скульптура й позолота",287500
Військовий пам'ятник,Покостівський,granite,grey,1200x600x80,Преміум,"Проста форма, гравіювання напису",137500
Військовий пам'ятник,Покостівський,granite,grey,1200x600x80,Преміум,"Базова, портрет і напис",167000
Військовий пам'ятник,Покостівський,granite,grey,1200x600x80,Преміум,"Стандартна, портрет і орнамент",196500
Військовий пам'ятник,Покостівський,granite,grey,1200x600x80,Преміум,"Складна, різьблення й декор",236000
Військовий пам'ятник,Покостівський,granite,grey,1200x600x80,Преміум,"Елітна, скульптура й позолота",295000
Військовий пам'ятник,Габро (Головинське),gabbro,black,800x450x80,Економ,"Проста форма, гравіювання напису",128500
Військовий пам'ятник,Габро (Головинське),gabbro,black,800x450x80,Економ,"Базова, портрет і напис",155500
Військовий пам'ятник,Габро (Головинське),gabbro,black,800x450x80,Економ,"Стандартна, портрет і орнамент",183000
Військовий пам'ятник,Габро (Головинське),gabbro,black,800x450x80,Економ,"Складна, різьблення й декор",220000
Військовий пам'ятник,Габро (Головинське),gabbro,black,800x450x80,Економ,"Елітна, скульптура й позолота",275000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x500x80,Стандарт,"Проста форма, гравіювання напису",133000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x500x80,Стандарт,"Базова, портрет і напис",161500
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",190000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x500x80,Стандарт,"Складна, різьблення й декор",228000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x500x80,Стандарт,"Елітна, скульптура й позолота",284500
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x600x80,Збільшений,"Проста форма, гравіювання напису",136000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x600x80,Збільшений,"Базова, портрет і напис",165500
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",194500
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x600x80,Збільшений,"Складна, різьблення й декор",233500
Військовий пам'ятник,Габро (Головинське),gabbro,black,1000x600x80,Збільшений,"Елітна, скульптура й позолота",291500
Військовий пам'ятник,Габро (Головинське),gabbro,black,1200x600x80,Преміум,"Проста форма, гравіювання напису",140000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1200x600x80,Преміум,"Базова, портрет і напис",170000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1200x600x80,Преміум,"Стандартна, портрет і орнамент",200000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1200x600x80,Преміум,"Складна, різьблення й декор",240000
Військовий пам'ятник,Габро (Головинське),gabbro,black,1200x600x80,Преміум,"Елітна, скульптура й позолота",300000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,800x450x80,Економ,"Проста форма, гравіювання напису",130000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,800x450x80,Економ,"Базова, портрет і напис",158000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,800x450x80,Економ,"Стандартна, портрет і орнамент",186000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,800x450x80,Економ,"Складна, різьблення й декор",223000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,800x450x80,Економ,"Елітна, скульптура й позолота",278500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x500x80,Стандарт,"Проста форма, гравіювання напису",135500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x500x80,Стандарт,"Базова, портрет і напис",164500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",193500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x500x80,Стандарт,"Складна, різьблення й декор",232000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x500x80,Стандарт,"Елітна, скульптура й позолота",290000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x600x80,Збільшений,"Проста форма, гравіювання напису",139000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x600x80,Збільшений,"Базова, портрет і напис",169000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x600x80,Збільшений,"Стандартна, портрет і орнамент",198500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x600x80,Збільшений,"Складна, різьблення й декор",238500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1000x600x80,Збільшений,"Елітна, скульптура й позолота",298000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1200x600x80,Преміум,"Проста форма, гравіювання напису",143500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1200x600x80,Преміум,"Базова, портрет і напис",174500
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1200x600x80,Преміум,"Стандартна, портрет і орнамент",205000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1200x600x80,Преміум,"Складна, різьблення й декор",246000
Військовий пам'ятник,Лабрадорит (Добринський),labradorite,black,1200x600x80,Преміум,"Елітна, скульптура й позолота",308000
Військовий пам'ятник,Корнинський,granite,grey,800x450x80,Економ,"Проста форма, гравіювання напису",130500
Військовий пам'ятник,Корнинський,granite,grey,800x450x80,Економ,"Базова, портрет і напис",158500
Військовий пам'ятник,Корнинський,granite,grey,800x450x80,Економ,"Стандартна, портрет і орнамент",186000
Військовий пам'ятник,Корнинський,granite,grey,800x450x80,Економ,"Складна, різьблення й декор",223500
Військовий пам'ятник,Корнинський,granite,grey,800x450x80,Економ,"Елітна, скульптура й позолота",279500
Військовий пам'ятник,Корнинський,granite,grey,1000x500x80,Стандарт,"Проста форма, гравіювання напису",135500
Військовий пам'ятник,Корнинський,granite,grey,1000x500x80,Стандарт,"Базова, портрет і напис",165000
Військовий пам'ятник,Корнинський,granite,grey,1000x500x80,Стандарт,"Стандартна, портрет і орнамент",194000
Військовий пам'ятник,Корнинський,granite,grey,1000x500x80,Стандарт,"Складна, різьблення й декор",232500
